word,len,count,count_wiki,min_char_freq,nankuro_score
宮崎,2,2,126372,983298,5.3731287085917785
理論,2,2,99142,1332957,5.371371961436575
土曜,2,2,137124,775470,5.370789114204005
規定,2,2,106359,630452,5.369934537328661
支配,2,2,130205,820884,5.369535833430578
画家,2,2,90772,1473237,5.369451650479985
連盟,2,2,133720,293656,5.368914108190668
独自,2,2,111950,590843,5.368867744987852
方向,2,2,122098,489575,5.368175379117763
途中,2,2,123845,219203,5.367272571966085
国鉄,2,2,82213,1316972,5.367242239746123
新田,2,2,72542,2666291,5.366732486747082
参戦,2,2,91910,1540988,5.366665943389604
戦国,2,2,70153,2676653,5.365219231301014
開通,2,2,82264,2049591,5.3651654436246705
商品,2,2,121981,598967,5.364950435888699
中止,2,2,91298,875197,5.364770296522536
系統,2,2,140605,526087,5.36449098657441
鹿児島,3,3,148612,323153,5.364192832798733
普通,2,2,140767,264282,5.364012976724743
民族,2,2,118606,736043,5.362657201313656
民国,2,2,77506,1603110,5.362126861053182
国籍,2,2,98518,521143,5.3618512462150045
農業,2,2,115827,359383,5.360566928533613
埼玉,2,2,205757,217788,5.360531007355936
製品,2,2,107397,996651,5.359411778476224
判断,2,2,151480,458181,5.359334368847031
軍人,2,2,77934,1265877,5.35926271214897
輸送,2,2,129808,279953,5.358596998600957
機構,2,2,115749,785884,5.358146111492575
取締,2,2,173778,232006,5.356252781761246
機動,2,2,86499,1569824,5.355331912643344
上映,2,2,83250,1726101,5.355276198707679
福井,2,2,109108,1073745,5.3534511961699565
延長,2,2,123056,287660,5.353385901262894
規模,2,2,163997,347102,5.3514033576491755
経由,2,2,104994,1020594,5.351383075168928
初回,2,2,111100,958762,5.350983005276069
医療,2,2,170301,342749,5.350024184372035
活躍,2,2,154583,187158,5.3490079064314475
来歴,2,2,106118,1167782,5.348799564732292
戦士,2,2,94906,1005285,5.348590963260115
三重,2,2,105825,1110433,5.348212399349546
論文,2,2,86847,1332957,5.347719947297153
西部,2,2,78788,1509659,5.347226344312432
和歌山,3,3,86623,698652,5.3471117333951135
大野,2,2,57977,2858459,5.345935032700661
名誉,2,2,133106,153189,5.345447911366747
区域,2,2,114157,1012672,5.345109948936927
合成,2,2,62441,4070970,5.344830271514874
清水,2,2,122612,469715,5.344382259880499
候補,2,2,178389,278747,5.344137451962577
天文,2,2,86241,1282590,5.343082002264598
徳島,2,2,114966,469705,5.34278914676268
達成,2,2,101505,439427,5.342431895850941
二人,2,2,85540,630193,5.342134270273893
実現,2,2,85788,1881897,5.34191929316726
高知,2,2,90783,962562,5.341789893493558
前身,2,2,82258,2113555,5.341787389772316
平日,2,2,60207,2632578,5.341127965131727
中島,2,2,69660,2141711,5.340835132253353
中華,2,2,108377,272247,5.340831467004152
区分,2,2,93372,1063901,5.3406351971625
伝説,2,2,125239,667918,5.340476566303395
一定,2,2,62623,3480268,5.3403978480387435
初版,2,2,116042,658742,5.339764372409597
上野,2,2,70553,2858459,5.337828590481669
政策,2,2,130210,307504,5.337536892310904
体制,2,2,87494,1490808,5.336663664752868
電力,2,2,94365,1462335,5.336076180109003
改名,2,2,84269,1083484,5.333917618585043
距離,2,2,187880,191982,5.333629960150082
相当,2,2,92442,1014171,5.331976867456076
声優,2,2,128454,329026,5.331532130840196
全員,2,2,86010,1770342,5.330929215560511
大人,2,2,46582,6279736,5.330681402534358
平均,2,2,133416,157172,5.330161283731915
労働,2,2,196564,229176,5.329967137590603
復活,2,2,109284,699162,5.329440530509814
回避,2,2,154620,213285,5.329088603291165
王座,2,2,126849,458227,5.329062872589656
進学,2,2,72970,829058,5.32752863232346
期限,2,2,108871,629983,5.326898621801465
週間,2,2,110258,339945,5.326548083890609
地震,2,2,112691,205352,5.326343566937003
作画,2,2,59520,3096995,5.325917941484814
立場,2,2,65399,2454824,5.325636149586483
効果,2,2,146258,319308,5.324637505279018
合意,2,2,74694,1293742,5.3246230464732776
指摘,2,2,151937,165662,5.3242076942389875
岩手,2,2,97205,494510,5.323935927667536
競走,2,2,137559,437200,5.323865083981677
学術,2,2,67698,1110423,5.32376653149521
朝鮮,2,2,150663,218285,5.323157618149374
主催,2,2,98045,661331,5.322750506668897
上田,2,2,60166,3183887,5.32142399365988
実行,2,2,72022,1881897,5.320129042373708
後半,2,2,108256,523182,5.319856928350615
集団,2,2,95764,1126693,5.3191428123237205
精神,2,2,119543,303079,5.3189253264919785
速度,2,2,106467,538328,5.318777684905823
題材,2,2,127436,403040,5.318754029490835
宮城,2,2,111501,765288,5.31873952408023
読売,2,2,127577,279209,5.318479005162932
防衛,2,2,131288,582686,5.318415240965648
出現,2,2,62015,2067848,5.318317517463448
代理,2,2,67119,2335827,5.31642132641667
安定,2,2,80231,1030313,5.316230612999064
収入,2,2,91241,1066005,5.316116423934923
共通,2,2,87604,1151295,5.315698299358774
書籍,2,2,110225,521143,5.315009251065863
一番,2,2,65765,1832561,5.313497147669503
条件,2,2,133083,464886,5.313490959132676
生命,2,2,84177,885089,5.313029626912184
海上,2,2,70574,1945330,5.312848260279159
指名,2,2,76328,1242754,5.312763623782972
直後,2,2,95936,823195,5.312655520007298
身体,2,2,73984,2196583,5.312069676207477
司令,2,2,127284,607075,5.311899856011864
戦車,2,2,76290,1569964,5.311253580334923
長官,2,2,91482,595482,5.31064812791193
本当,2,2,53897,2324462,5.310267802567342
配置,2,2,98187,1033584,5.310049440100586
法律,2,2,131433,197434,5.3098492252925995
創設,2,2,97685,507675,5.309806715480859
付近,2,2,123007,498998,5.309700975001513
奈良,2,2,132083,555448,5.309577387753907
移行,2,2,82057,867579,5.309340823893934
自衛,2,2,90331,639148,5.308756699958122
実験,2,2,103436,512056,5.307860137689989
乗車,2,2,111936,422237,5.307498461479404
宗教,2,2,109840,348744,5.30673057466089
非常,2,2,148352,214033,5.306243445314632
共演,2,2,84859,1151295,5.306173306875397
先生,2,2,89513,594129,5.305748350994285
会館,2,2,88162,378240,5.305624630565779
太陽,2,2,120075,391165,5.30508223318583
通過,2,2,98190,565224,5.304033348033881
対処,2,2,112703,380452,5.3034835910058735
下位,2,2,82289,1205449,5.302594793749737
開校,2,2,61361,3054440,5.3020341855940005
唯一,2,2,113339,121083,5.301968103719467
仙台,2,2,140405,211125,5.301729831089825
芸能,2,2,103428,573761,5.3010432150244515
選択,2,2,121387,141962,5.300488667606298
通称,2,2,87234,928027,5.300367708351789
司会,2,2,77367,641401,5.300321464521639
処理,2,2,102569,380452,5.300025330710497
東洋,2,2,91011,412328,5.299819333766983
大島,2,2,52878,2141711,5.2991433702406034
方針,2,2,124389,154345,5.298627731529062
河川,2,2,86136,665711,5.296437177751699
進行,2,2,79352,829058,5.296191902137873
記者,2,2,79094,938963,5.296140807467745
合戦,2,2,58136,2676653,5.2957974659328
同名,2,2,60950,2711339,5.295187305355942
台湾,2,2,140068,193005,5.295153618472164
現役,2,2,91633,674039,5.295070197005419
友人,2,2,80298,410766,5.295027477086377
現場,2,2,61346,2067848,5.295011794254129
改造,2,2,96317,1011074,5.2945360359967495
哲学,2,2,88405,203536,5.294369090638455
停車,2,2,112725,333552,5.294274854106868
英国,2,2,72074,794003,5.294266290682522
交流,2,2,99856,740074,5.2929554715581535
大橋,2,2,65233,729010,5.292772806005177
出生,2,2,52287,3082836,5.292461084549426
直接,2,2,116401,532270,5.292417516582757
中世,2,2,58554,2272267,5.2918919028808045
売上,2,2,69091,1526313,5.2905896223854425
用語,2,2,73931,1147596,5.28912447549768
設備,2,2,77772,1066705,5.288873065962357
議長,2,2,63678,2307600,5.288750997428361
自転,2,2,72220,1333464,5.288638989303567
公共,2,2,75821,1151295,5.287911548306875
参議,2,2,73172,1540988,5.287689570705318
死亡,2,2,137449,239284,5.287590319737937
学習,2,2,79070,308209,5.28747454600157
紀元,2,2,98096,910720,5.287194838651115
国土,2,2,68849,875961,5.286749190261544
北京,2,2,67334,1938432,5.286139190497761
形態,2,2,107839,574440,5.285776518529688
該当,2,2,95902,418769,5.285527081322005
判定,2,2,76948,781365,5.285512082512687
作中,2,2,47582,4722675,5.2853521953506855
本編,2,2,52586,1753488,5.284418876648427
巨大,2,2,82437,214717,5.284300154122965
表明,2,2,65890,2175402,5.284183715160843
共産,2,2,89039,1151295,5.284022093437076
月曜,2,2,108598,680975,5.283482503787472
後期,2,2,75425,1613317,5.283362528072006
分離,2,2,92399,460065,5.282838354911918
将軍,2,2,103208,521079,5.2824965611357975
機体,2,2,72198,1569824,5.281611615045975
修正,2,2,91359,673585,5.280291446720902
各地,2,2,83599,407155,5.280151925849543
王子,2,2,67418,1123698,5.279791095745836
様子,2,2,75658,648959,5.2790810467565334
投票,2,2,140017,212752,5.278968815383367
再開,2,2,80363,607699,5.278861151133297
民間,2,2,67461,1603110,5.278232897775696
前年,2,2,61313,2113555,5.277774017285133
提案,2,2,125503,365141,5.277108690636183
今日,2,2,70148,481243,5.276882540185707
学区,2,2,58504,1063901,5.276605957780373
球団,2,2,90056,1005539,5.276292910216473
住民,2,2,92737,612821,5.2759249522821925
資産,2,2,94864,755775,5.275867580754439
木曜,2,2,88476,775470,5.274893166717362
画面,2,2,68743,1249994,5.274241624037932
前後,2,2,68993,1790326,5.273859777924502
青年,2,2,78945,611448,5.273815250054078
注意,2,2,80970,1293742,5.273706585075205
合同,2,2,53911,2711339,5.2736992062657855
集合,2,2,61529,1457185,5.273429867126374
録音,2,2,80719,1300836,5.273237373152185
富士,2,2,105056,521844,5.272971981006338
太郎,2,2,84194,1176863,5.272548376543549
接続,2,2,110815,532270,5.272462466168537
山下,2,2,58022,2143862,5.270770352122762
現地,2,2,56853,2067848,5.268804075221136
創立,2,2,85711,507675,5.2674700610313545
戦隊,2,2,78703,689055,5.26707465788363
全長,2,2,62741,1770342,5.266978980377123
著書,2,2,89567,656564,5.266965455168091
団地,2,2,64232,1126693,5.266345149529458
強化,2,2,95123,517490,5.266302860475544
公表,2,2,59571,2526369,5.265780934543898
小川,2,2,60351,2182142,5.265628116344857
温泉,2,2,144408,296749,5.265118533501269
雑誌,2,2,158263,248977,5.264849342461034
上位,2,2,66762,1205449,5.264791063457142
起点,2,2,98472,419256,5.263249228768226
車体,2,2,67893,1569964,5.262927574047589
制限,2,2,89639,629983,5.262663875230825
未来,2,2,109941,303157,5.261168949819333
政権,2,2,92822,461372,5.261072510444329
青森,2,2,115630,456766,5.261059991756814
松山,2,2,63611,1197475,5.260788005884736
基準,2,2,115787,382345,5.260669693933228
大量,2,2,66689,395858,5.2597043927674525
支店,2,2,96355,772580,5.259048921880171
長男,2,2,69696,955088,5.258735921327062
中間,2,2,50038,2803150,5.257791195062462
対立,2,2,64802,1586867,5.256700711546654
四国,2,2,76989,325660,5.256262399961337
人形,2,2,58606,983919,5.2561997537947445
建造,2,2,86657,982879,5.256058512941868
店舗,2,2,135053,160221,5.255254650975526
神経,2,2,66759,1717568,5.254821021865314
日立,2,2,45975,2454824,5.254587720276755
広場,2,2,64531,869474,5.25395974922994
各国,2,2,72769,407155,5.253674341751628
水曜,2,2,81661,775470,5.25348029117464
生成,2,2,49546,3082836,5.251309403166632
本田,2,2,38203,4672292,5.251124261878116
原因,2,2,99713,218798,5.250734707509542
首相,2,2,101786,424835,5.250534341624501
向上,2,2,77170,489575,5.250134421327072
旅行,2,2,84655,301569,5.249978245131887
性能,2,2,72548,1370371,5.249951658615632
信頼,2,2,73270,1342210,5.249769491711071
小野,2,2,57260,2182142,5.249753496104339
貨物,2,2,89357,231579,5.249399872345686
教師,2,2,81521,581068,5.249345850232619
本格,2,2,54386,870216,5.249009212096215
詳細,2,2,142124,216126,5.248114937150737
機会,2,2,53783,1569824,5.248093873858689
標準,2,2,123130,382345,5.2480667565189325
文部,2,2,48911,3013730,5.2473250495311845
校舎,2,2,89242,245828,5.246736354743131
学年,2,2,41589,3297627,5.246558160441886
電鉄,2,2,72739,1316972,5.245934820138422
上海,2,2,56587,1945330,5.245699680906155
対策,2,2,97392,307504,5.245228115271543
軌道,2,2,98055,137783,5.244918232303903
大宮,2,2,51552,1048221,5.244876665204127
分子,2,2,50995,2415279,5.2447664145209405
育成,2,2,63070,901880,5.244607800514849
規格,2,2,94697,630452,5.244330428459333
拠点,2,2,101026,277813,5.244224421890533
支持,2,2,108387,352724,5.243744362120255
障害,2,2,125298,227669,5.242054820497614
増加,2,2,92852,375273,5.241903017009761
操作,2,2,81844,190668,5.241143891279423
年齢,2,2,96525,144662,5.241034416006576
沖縄,2,2,166394,192386,5.240887963709254
芸人,2,2,62457,573761,5.240412513023115
利益,2,2,106975,220451,5.239807977943655
入社,2,2,56842,1842643,5.239734869788945
再生,2,2,71550,607699,5.239126837030784
武器,2,2,97036,493175,5.239059474843212
最新,2,2,57662,1911687,5.238726713437149
解放,2,2,67018,1079016,5.2382198919247935
役所,2,2,76038,674039,5.23809050823017
敗退,2,2,106141,363358,5.238054918814799
東宝,2,2,76245,363814,5.237847705356673
制御,2,2,93489,349525,5.237070605695184
連隊,2,2,72162,689055,5.236956834394643
仲間,2,2,94746,174023,5.236833775758154
岐阜,2,2,159764,160909,5.236604306189134
区画,2,2,62865,1063901,5.236567337936396
創業,2,2,71530,507675,5.236547683036971
伝統,2,2,87353,667918,5.235336083242802
単位,2,2,89804,505311,5.235016501053812
急行,2,2,71621,517362,5.234311509816236
在籍,2,2,77950,521143,5.234264540476712
回転,2,2,76358,958762,5.234005978766343
心理,2,2,70043,815214,5.233716503083061
協定,2,2,63798,835579,5.232909740825516
終点,2,2,73995,993042,5.232546230655762
本塁,2,2,72112,180761,5.232393784421413
継続,2,2,99687,471214,5.232353684779692
近年,2,2,63451,884882,5.231474754576946
機械,2,2,114659,117466,5.231452827907686
執行,2,2,83203,245322,5.23127123804553
退任,2,2,81105,805176,5.231149203630139
学名,2,2,39099,3452664,5.230782564294982
大名,2,2,38113,3452664,5.230713294880044
平野,2,2,51654,2632578,5.230655638365247
機器,2,2,84080,493175,5.230616310423092
球場,2,2,57913,1005539,5.230537002840881
解決,2,2,75598,1079016,5.230206573561402
社員,2,2,55129,1834646,5.2301492326105725
転載,2,2,77166,858753,5.230029566037603
出来事,3,3,48895,1167782,5.229933276096603
翌年,2,2,90794,159451,5.228767669717592
資格,2,2,86492,755775,5.22858961048098
十分,2,2,75390,516245,5.228497127299718
入団,2,2,67533,1126693,5.228252751111623
外交,2,2,63016,1220848,5.228036453202366
革命,2,2,101146,353012,5.2276835661470615
興行,2,2,72640,435444,5.227376936370037
推進,2,2,99805,395143,5.226710536347193
動作,2,2,43452,2930578,5.226664541134687
連結,2,2,60115,1375740,5.226472053129206
特殊,2,2,109523,119025,5.226212651893222
命名,2,2,61733,885089,5.226138281301642
宣言,2,2,104687,262860,5.225892682448675
金沢,2,2,81095,645719,5.225876729689201
地位,2,2,55409,1205449,5.225827597040678
場面,2,2,54419,1249994,5.225795837140682
当日,2,2,42228,2324462,5.225188763012069
要素,2,2,82645,404947,5.224979632421519
香川,2,2,74383,439527,5.2247950024004215
注目,2,2,62718,1382479,5.224737253505843
仮面,2,2,104622,203720,5.224630257681522
特集,2,2,63642,1457185,5.224363069816761
適用,2,2,80177,290407,5.224263118454568
合格,2,2,58291,870216,5.223412151729926
講談,2,2,123257,314145,5.223309415845614
単独,2,2,100649,505311,5.223224272507167
生日,2,2,39417,3082836,5.222641610192321
明日,2,2,42437,2175402,5.222372201748359
大手,2,2,37300,3332960,5.221859824345323
食品,2,2,81950,425368,5.221735679197191
帰国,2,2,64200,446281,5.221564227981839
分割,2,2,87023,237296,5.221485987464531
同盟,2,2,81091,293656,5.22143801316746
住宅,2,2,114598,256868,5.220983126088763
会計,2,2,53478,1063123,5.220974881988404
協議,2,2,66938,835579,5.220747661147855
高山,2,2,45480,3098326,5.220720772647634
被害,2,2,117778,218993,5.220707950841492
従業,2,2,75835,302941,5.220680309591927
挑戦,2,2,99484,110955,5.219341165626249
保険,2,2,95244,250341,5.219302758234438
地点,2,2,52063,1457814,5.219275155149164
人工,2,2,48598,1327207,5.218771140646075
首都,2,2,86290,424835,5.218625826078627
結合,2,2,51953,1375740,5.218255570480357
高松,2,2,57668,1197475,5.218068729479768
青山,2,2,63826,611448,5.218027734240644
旅客,2,2,121566,301569,5.21776837328095
沿革,2,2,133321,208447,5.217449041670703
国王,2,2,51853,1123698,5.216788738966291
直前,2,2,67445,823195,5.216346780384967
父親,2,2,108516,314989,5.216196879361503
全域,2,2,66914,1012672,5.215895333835482
展示,2,2,99928,469024,5.2155298142848805
案内,2,2,78533,365141,5.2140975793853555
治療,2,2,83774,342749,5.213770238321191
履歴,2,2,109599,126283,5.21370921552553
諸島,2,2,86282,244748,5.213069668592478
貴族,2,2,103866,296808,5.212441130016391
高度,2,2,51534,1849759,5.212207935346796
毎年,2,2,72002,364073,5.212053914574606
仕様,2,2,105740,305755,5.211609013399011
愛称,2,2,81027,739645,5.21153217422573
事情,2,2,55632,923260,5.2113528874427235
長期,2,2,53161,1613317,5.210558427871899
中京,2,2,43350,2640503,5.210280592772503
批判,2,2,113985,174241,5.209896705861927
西武,2,2,69364,915562,5.209883266371159
神話,2,2,62358,1164281,5.208760572274261
即時,2,2,83533,159406,5.208595990681983
学者,2,2,48044,938963,5.208586696914383
本体,2,2,39022,2196583,5.208405180369529
出発,2,2,37206,4144900,5.208301466484626
財団,2,2,94655,279835,5.208109847858812
先発,2,2,60907,594129,5.207981258609324
空軍,2,2,66836,1250169,5.207415898968578
