direction,start_row,start_col,length,word,source_csv
across,15,18,2,実景,ocr_results_IMG_8425_251206_231058.csv
across,15,21,2,反対,ocr_results_IMG_8425_251206_231058.csv
across,16,0,2,対抗,ocr_results_IMG_8425_251206_231058.csv
across,16,7,2,心下,ocr_results_IMG_8425_251206_231058.csv
across,16,17,2,鉱物,ocr_results_IMG_8425_251206_231058.csv
across,16,22,2,応用,ocr_results_IMG_8425_251206_231058.csv
across,17,18,4,大化前代,ocr_results_IMG_8425_251206_231058.csv
across,17,23,2,紙本,ocr_results_IMG_8425_251206_231058.csv
across,18,0,3,原始人,ocr_results_IMG_8425_251206_231058.csv
across,18,6,3,新生面,ocr_results_IMG_8425_251206_231058.csv
across,18,12,2,雇用,ocr_results_IMG_8425_251206_231058.csv
across,18,21,2,書中,ocr_results_IMG_8425_251206_231058.csv
across,19,2,4,会計原則,ocr_results_IMG_8425_251206_231058.csv
across,19,9,3,物象化,ocr_results_IMG_8425_251206_231058.csv
across,19,13,3,水晶体,ocr_results_IMG_8425_251206_231058.csv
across,19,17,4,一番風呂,ocr_results_IMG_8425_251206_231058.csv
across,19,22,3,原産地,ocr_results_IMG_8425_251206_231058.csv
down,4,0,3,遊水地,ocr_results_IMG_8425_251206_231058.csv
down,10,0,4,有象無象,ocr_results_IMG_8425_251206_231058.csv
down,15,0,5,相対性原理,ocr_results_IMG_8425_251206_231058.csv
down,3,2,5,地方気象台,ocr_results_IMG_8425_251206_231058.csv
down,11,2,5,国会議事堂,ocr_results_IMG_8425_251206_231058.csv
down,17,2,3,工人会,ocr_results_IMG_8425_251206_231058.csv
down,1,3,2,小炭,ocr_results_IMG_8425_251206_231058.csv
down,8,3,3,植物学,ocr_results_IMG_8425_251206_231058.csv
down,16,3,2,大事,ocr_results_IMG_8425_251206_231058.csv
down,2,4,2,水泳,ocr_results_IMG_8425_251206_231058.csv
down,7,4,2,更生,ocr_results_IMG_8425_251206_231058.csv
down,15,4,2,物納,ocr_results_IMG_8425_251206_231058.csv
down,18,4,2,草原,ocr_results_IMG_8425_251206_231058.csv
down,8,6,3,受験生,ocr_results_IMG_8425_251206_231058.csv
down,14,6,2,体育,ocr_results_IMG_8425_251206_231058.csv
down,17,6,2,一新,ocr_results_IMG_8425_251206_231058.csv
down,7,7,2,総理,ocr_results_IMG_8425_251206_231058.csv
down,13,7,2,小説,ocr_results_IMG_8425_251206_231058.csv
down,11,8,3,資本金,ocr_results_IMG_8425_251206_231058.csv
down,0,9,2,修理,ocr_results_IMG_8425_251206_231058.csv
down,3,9,2,対等,ocr_results_IMG_8425_251206_231058.csv
down,16,10,4,第一印象,ocr_results_IMG_8425_251206_231058.csv
down,5,11,3,小会派,ocr_results_IMG_8425_251206_231058.csv
down,11,11,2,場代,ocr_results_IMG_8425_251206_231058.csv
down,14,11,2,感動,ocr_results_IMG_8425_251206_231058.csv
down,3,12,2,体重,ocr_results_IMG_8425_251206_231058.csv
down,8,12,4,原生動物,ocr_results_IMG_8425_251206_231058.csv
down,7,13,2,一寸,ocr_results_IMG_8425_251206_231058.csv
down,12,13,3,全人代,ocr_results_IMG_8425_251206_231058.csv
down,16,13,4,生活用水,ocr_results_IMG_8425_251206_231058.csv
down,0,14,4,中心気圧,ocr_results_IMG_8425_251206_231058.csv
down,5,14,2,事典,ocr_results_IMG_8425_251206_231058.csv
down,11,14,2,遠景,ocr_results_IMG_8425_251206_231058.csv
down,14,14,2,任地,ocr_results_IMG_8425_251206_231058.csv
down,4,15,2,出会,ocr_results_IMG_8425_251206_231058.csv
down,15,15,2,磁化,ocr_results_IMG_8425_251206_231058.csv
down,1,16,4,自動運動,ocr_results_IMG_8425_251206_231058.csv
down,0,17,2,鎖国,ocr_results_IMG_8425_251206_231058.csv
down,5,17,2,強国,ocr_results_IMG_8425_251206_231058.csv
down,8,17,2,温風,ocr_results_IMG_8425_251206_231058.csv
down,9,18,3,雪景色,ocr_results_IMG_8425_251206_231058.csv
down,5,19,4,臓物料理,ocr_results_IMG_8425_251206_231058.csv
down,12,19,4,時代背景,ocr_results_IMG_8425_251206_231058.csv
down,17,19,3,化鳥風,ocr_results_IMG_8425_251206_231058.csv
down,8,20,2,外国,ocr_results_IMG_8425_251206_231058.csv
down,9,21,3,役人風,ocr_results_IMG_8425_251206_231058.csv
down,4,22,5,衛生試験所,ocr_results_IMG_8425_251206_231058.csv
down,0,24,5,無機化合物,ocr_results_IMG_8425_251206_231058.csv
down,6,24,4,化学作用,ocr_results_IMG_8425_251206_231058.csv
down,13,24,3,組体操,ocr_results_IMG_8425_251206_231058.csv
across,0,5,3,大気光,ocr_results_IMG_8426_251206_231123.csv
across,0,9,2,母体,ocr_results_IMG_8426_251206_231123.csv
across,0,21,4,地表植物,ocr_results_IMG_8426_251206_231123.csv
across,1,4,2,妙技,ocr_results_IMG_8426_251206_231123.csv
across,1,7,3,合理性,ocr_results_IMG_8426_251206_231123.csv
across,1,11,2,党人,ocr_results_IMG_8426_251206_231123.csv
across,2,6,2,編成,ocr_results_IMG_8426_251206_231123.csv
across,2,9,3,本格派,ocr_results_IMG_8426_251206_231123.csv
across,2,13,2,金的,ocr_results_IMG_8426_251206_231123.csv
across,2,18,2,強力,ocr_results_IMG_8426_251206_231123.csv
across,3,1,3,定例会,ocr_results_IMG_8426_251206_231123.csv
across,3,8,2,知能,ocr_results_IMG_8426_251206_231123.csv
across,3,22,3,格闘技,ocr_results_IMG_8426_251206_231123.csv
across,4,0,2,成果,ocr_results_IMG_8426_251206_231123.csv
across,4,3,3,派出所,ocr_results_IMG_8426_251206_231123.csv
across,4,7,2,学識,ocr_results_IMG_8426_251206_231123.csv
across,4,19,4,下手巧者,ocr_results_IMG_8426_251206_231123.csv
across,5,18,2,点検,ocr_results_IMG_8426_251206_231123.csv
across,6,5,3,検証物,ocr_results_IMG_8426_251206_231123.csv
across,6,14,4,化学結合,ocr_results_IMG_8426_251206_231123.csv
across,6,22,2,能力,ocr_results_IMG_8426_251206_231123.csv
across,7,0,3,体制派,ocr_results_IMG_8426_251206_231123.csv
across,7,4,2,未知,ocr_results_IMG_8426_251206_231123.csv
across,7,17,2,気配,ocr_results_IMG_8426_251206_231123.csv
across,7,23,2,車検,ocr_results_IMG_8426_251206_231123.csv
across,8,3,2,転成,ocr_results_IMG_8426_251206_231123.csv
across,8,16,2,黄道,ocr_results_IMG_8426_251206_231123.csv
across,8,19,2,実母,ocr_results_IMG_8426_251206_231123.csv
across,9,0,3,公法人,ocr_results_IMG_8426_251206_231123.csv
across,9,10,3,金雲母,ocr_results_IMG_8426_251206_231123.csv
across,9,14,3,分担金,ocr_results_IMG_8426_251206_231123.csv
across,9,18,2,面子,ocr_results_IMG_8426_251206_231123.csv
across,10,2,3,様子者,ocr_results_IMG_8426_251206_231123.csv
across,10,8,2,楽長,ocr_results_IMG_8426_251206_231123.csv
across,10,13,2,母屋,ocr_results_IMG_8426_251206_231123.csv
across,10,20,2,無役,ocr_results_IMG_8426_251206_231123.csv
across,11,0,2,歩道,ocr_results_IMG_8426_251206_231123.csv
across,11,5,4,一芸一能,ocr_results_IMG_8426_251206_231123.csv
across,11,10,4,成人学校,ocr_results_IMG_8426_251206_231123.csv
across,11,15,2,学割,ocr_results_IMG_8426_251206_231123.csv
across,11,18,3,人仕事,ocr_results_IMG_8426_251206_231123.csv
across,12,2,4,個体発生,ocr_results_IMG_8426_251206_231123.csv
across,12,9,2,道心,ocr_results_IMG_8426_251206_231123.csv
across,12,21,2,水位,ocr_results_IMG_8426_251206_231123.csv
across,13,1,2,若人,ocr_results_IMG_8426_251206_231123.csv
across,13,6,4,一発必中,ocr_results_IMG_8426_251206_231123.csv
across,13,15,4,課長心得,ocr_results_IMG_8426_251206_231123.csv
across,13,23,2,自発,ocr_results_IMG_8426_251206_231123.csv
across,14,0,2,千年,ocr_results_IMG_8426_251206_231123.csv
across,14,3,3,水力学,ocr_results_IMG_8426_251206_231123.csv
across,14,9,2,筋道,ocr_results_IMG_8426_251206_231123.csv
across,14,21,2,競合,ocr_results_IMG_8426_251206_231123.csv
across,15,2,2,上底,ocr_results_IMG_8426_251206_231123.csv
across,16,0,3,格付表,ocr_results_IMG_8426_251206_231123.csv
across,16,4,2,下向,ocr_results_IMG_8426_251206_231123.csv
across,16,7,4,金衣公子,ocr_results_IMG_8426_251206_231123.csv
across,16,19,2,派手,ocr_results_IMG_8426_251206_231123.csv
across,16,22,3,通知表,ocr_results_IMG_8426_251206_231123.csv
across,17,17,2,下図,ocr_results_IMG_8426_251206_231123.csv
across,17,20,3,形成力,ocr_results_IMG_8426_251206_231123.csv
across,18,3,2,能率,ocr_results_IMG_8426_251206_231123.csv
across,18,8,3,無所属,ocr_results_IMG_8426_251206_231123.csv
across,18,23,2,人処,ocr_results_IMG_8426_251206_231123.csv
across,19,14,4,権力分立,ocr_results_IMG_8426_251206_231123.csv
across,19,19,4,所信表明,ocr_results_IMG_8426_251206_231123.csv
down,6,0,2,検体,ocr_results_IMG_8426_251206_231123.csv
down,14,0,4,千本格子,ocr_results_IMG_8426_251206_231123.csv
down,2,1,4,法定果実,ocr_results_IMG_8426_251206_231123.csv
down,7,1,3,制定法,ocr_results_IMG_8426_251206_231123.csv
down,13,1,2,若年,ocr_results_IMG_8426_251206_231123.csv
down,0,2,2,定石,ocr_results_IMG_8426_251206_231123.csv
down,5,2,3,演技派,ocr_results_IMG_8426_251206_231123.csv
down,9,2,2,人様,ocr_results_IMG_8426_251206_231123.csv
down,14,3,2,水底,ocr_results_IMG_8426_251206_231123.csv
down,1,4,2,妙手,ocr_results_IMG_8426_251206_231123.csv
down,7,4,4,未成年者,ocr_results_IMG_8426_251206_231123.csv
down,12,4,3,発言力,ocr_results_IMG_8426_251206_231123.csv
down,0,5,2,大技,ocr_results_IMG_8426_251206_231123.csv
down,6,5,2,検知,ocr_results_IMG_8426_251206_231123.csv
down,2,6,2,編物,ocr_results_IMG_8426_251206_231123.csv
